date,bdi,Mode00,Mode01,Mode02,Mode03,Mode04,Mode05,Mode06,Mode07,Mode08,Mode09,Mode10
2019/4/28,889.0,-0.56332636,7.320953,28.93915,41.79092,62.87593,42.397488,-379.34482,-119.46881,270.86023,-235.0536,1168.063
2019/4/29,913.0,-0.19379938,-3.8939543,23.949028,40.012665,60.280037,66.17103,-362.15955,-130.36847,232.5406,-194.40053,1146.9435
2019/4/30,1011.0,2.8229966,1.9080502,34.116653,54.76513,63.837883,59.107166,-364.13248,-131.36644,240.32045,-190.5311,1152.7163
2019/5/1,1031.0,-5.635558,16.73645,22.105598,52.194084,72.20515,75.60825,-368.535,-124.52632,250.46425,-212.26079,1159.0052
2019/5/2,1032.0,-7.524478,25.115955,42.52469,65.58453,77.931046,55.474346,-353.81653,-120.47046,270.97894,-257.17224,1183.597
2019/5/3,985.0,-1.8758277,21.311878,38.34923,63.110977,90.94188,80.47392,-361.33,-121.392654,247.79872,-212.60387,1166.97
2019/5/4,985.0,6.986909,-0.6508208,49.23289,74.94342,95.94452,95.07719,-361.92294,-118.25581,246.11098,-203.43938,1154.2098
2019/5/5,985.0,3.6855536,-17.474596,5.846,69.11204,101.504616,105.535355,-361.5012,-120.97661,249.57744,-230.95573,1177.9404
2019/5/6,985.0,-1.6022843,-10.012896,-6.0110297,58.140583,109.35682,116.31859,-363.12332,-118.546906,242.26654,-211.01503,1167.0674
2019/5/7,936.0,-4.5981054,-1.4286215,-10.003756,60.50576,103.348694,113.90582,-353.1327,-122.58757,246.57219,-218.40263,1170.4037
2019/5/8,940.0,6.0013895,-2.3641388,-22.216526,46.915443,104.99661,127.47811,-352.98425,-125.14049,245.58612,-198.67001,1151.8573
2019/5/9,974.0,1.4032354,-9.790996,-32.78357,17.525114,108.2558,134.78134,-359.0261,-114.16311,250.4795,-203.38213,1149.4607
2019/5/10,1013.0,-4.758035,8.658926,-25.274916,10.848643,97.92791,137.20856,-351.67603,-125.52753,251.87076,-207.9229,1160.5945
2019/5/11,1013.0,-6.8326154,15.272129,-6.109003,-2.3221865,91.06885,162.07224,-352.11273,-122.25247,266.46487,-238.85826,1169.9424
2019/5/12,1013.0,0.10890847,13.532729,12.197216,2.6367474,101.47699,149.60788,-352.20297,-119.721725,264.22415,-236.11345,1166.2336
2019/5/13,1026.0,0.9221649,7.3369966,13.408904,-8.825872,116.06557,137.85066,-341.92664,-114.73399,232.29974,-187.3983,1156.855
2019/5/14,1043.0,-5.9637685,0.6442157,24.46269,0.93794876,94.5487,169.08028,-346.56204,-126.99025,273.6668,-238.97258,1170.0391
2019/5/15,1032.0,-2.6298068,4.391423,22.124617,1.9723015,103.39902,171.5108,-344.00278,-118.82991,264.52316,-256.4167,1183.3479
2019/5/16,1032.0,-2.0728452,-6.730157,17.709518,-5.9569736,95.41377,183.93974,-344.59363,-98.85319,258.56754,-226.1891,1153.8358
2019/5/17,1040.0,-7.980178,-2.248761,12.956167,-4.475779,91.559456,181.6824,-338.2448,-130.20764,247.86067,-196.23999,1158.6343
2019/5/18,1040.0,2.7868087,-14.6699095,13.27012,3.261289,76.82077,191.7282,-332.51447,-115.72207,222.39734,-171.03996,1147.1317
2019/5/19,1040.0,3.0896556,5.330184,10.721779,4.8003645,76.922,184.21727,-316.72995,-126.095505,209.70164,-137.41096,1127.2837
2019/5/20,1041.0,-1.2292291,-4.0187216,9.823749,5.1601834,69.52156,192.35272,-315.38998,-121.63002,250.35541,-221.19026,1163.5405
2019/5/21,1049.0,1.260613,4.5476522,2.5094695,-5.0043464,82.796425,191.75423,-315.24216,-126.4814,240.75801,-188.99591,1148.6852
2019/5/22,1059.0,-4.4366097,-2.3485885,-2.3920429,5.9790673,71.28738,200.2116,-311.1592,-129.25957,251.45111,-203.13045,1154.8766
2019/5/23,1068.0,-0.5619807,3.729853,12.821163,7.685846,62.71379,213.36682,-312.7478,-136.30087,253.71399,-223.91664,1171.6473
2019/5/24,1066.0,0.06684816,13.321156,-0.3632366,3.475035,60.47151,204.75963,-295.76743,-128.34984,252.12302,-212.19872,1158.5514
2019/5/25,1066.0,-1.3203381,8.564272,-4.6195025,6.9641843,65.95353,218.4447,-298.6975,-133.95322,256.18365,-210.91899,1154.6377
2019/5/26,1066.0,-0.20444337,-3.6201923,8.324947,5.5371876,53.47182,224.3761,-281.47012,-127.41507,224.30371,-186.3572,1148.6007
2019/5/27,1066.0,-1.4204172,2.693535,2.5719936,6.6904936,54.6725,222.60782,-283.54694,-136.4404,216.11435,-138.81345,1127.4431
2019/5/28,1082.0,-4.5594506,3.605208,7.6380243,-0.34702867,51.580235,228.57133,-280.6694,-126.07347,220.46527,-157.06252,1125.8918
2019/5/29,1107.0,-0.004085101,4.0537467,17.56308,0.5841046,59.523148,220.38531,-271.47748,-131.9241,230.80861,-186.39992,1152.6952
2019/5/30,1097.0,0.80431795,19.498217,11.988394,6.859724,45.991478,244.42627,-283.64917,-133.51054,237.49673,-193.34026,1148.8265
2019/5/31,1096.0,7.7863507,1.4581995,18.73232,9.393719,40.762455,242.26074,-248.48721,-144.69298,225.49089,-185.03961,1141.4442
2019/6/1,1096.0,-3.2596,-4.34437,7.161397,11.426272,37.02895,239.24344,-254.66068,-140.97076,204.71219,-136.50552,1122.2334
2019/6/2,1096.0,-0.328893,-0.59355557,19.924498,6.9220915,41.651405,235.84706,-248.08426,-147.30498,239.71687,-187.92337,1144.489
2019/6/3,1103.0,1.5699025,-4.5327764,-4.422388,4.416215,48.11502,241.49568,-242.21198,-147.70792,265.7829,-239.28886,1163.5166
2019/6/4,1122.0,-3.0024557,-0.0016031936,9.172632,7.5200205,38.583984,239.84158,-235.94199,-148.05632,241.50487,-193.65996,1146.721
2019/6/5,1141.0,-3.280912,9.821103,15.61059,-3.9858525,33.363613,244.40137,-227.23529,-148.36424,249.66623,-206.22838,1145.9408
2019/6/6,1138.0,-7.317485,13.663373,-2.0045333,13.243887,35.88153,256.41876,-215.6297,-161.6907,267.41632,-236.63286,1156.6443
2019/6/7,1138.0,1.3163097,6.62956,11.919626,21.86056,35.76116,237.98346,-207.75583,-154.26877,238.04419,-187.17926,1136.4934
2019/6/8,1138.0,-1.0996319,1.6634153,14.973185,19.190554,43.63558,248.8678,-198.22037,-156.39183,223.16405,-174.25664,1128.467
2019/6/9,1138.0,-1.795067,-4.000599,3.6646595,16.267944,29.498474,243.8163,-199.27133,-150.71925,258.73102,-232.24489,1153.6039
2019/6/10,1125.0,5.0230746,-7.163088,-1.4273971,24.100534,37.842693,246.2016,-195.36063,-158.11534,228.66948,-173.24791,1130.0845
2019/6/11,1105.0,2.0831742,-2.094284,6.765889,18.514687,28.915314,254.52853,-191.6889,-155.6086,221.20709,-177.66808,1141.97
2019/6/12,1080.0,6.085076,-11.049399,-5.9407096,6.8106847,33.262096,265.35782,-200.87964,-159.06233,260.31006,-229.44429,1151.7349
2019/6/13,1062.0,1.7924471,-19.46684,-10.489503,5.182469,30.057663,265.92728,-181.77795,-161.84578,246.14204,-212.03322,1145.011
2019/6/14,1085.0,3.599343,-11.890941,-19.596502,3.4025266,18.99505,250.37958,-168.4271,-161.57219,241.74803,-198.90552,1136.2073
2019/6/15,1085.0,2.1850293,-0.98752975,-26.069565,-14.67312,12.238374,238.87845,-154.6333,-166.03728,241.02274,-203.61555,1139.5641
2019/6/16,1085.0,3.3067296,-2.2566833,-16.745958,-14.515042,20.364279,251.3321,-170.63351,-151.0253,236.7926,-196.65135,1133.8727
2019/6/17,1093.0,3.317834,5.0354357,-3.4024704,-21.469336,6.0451403,245.97324,-139.99469,-174.90788,223.8333,-178.39618,1131.4353
2019/6/18,1135.0,1.1347705,-4.2059155,-2.595907,-16.895832,19.915678,235.07133,-134.91348,-172.30225,243.8379,-210.38521,1133.1671
2019/6/19,1179.0,-10.2575,5.1081166,11.692843,-23.137123,-3.7155066,237.10954,-121.61713,-171.29384,225.85658,-196.05583,1128.9528
2019/6/20,1194.0,-6.3628316,20.169533,21.007675,-8.585804,-3.286171,249.664,-123.29541,-185.71034,217.04889,-168.56818,1122.8188
2019/6/21,1239.0,-1.1310904,16.048643,33.570396,5.775994,0.6269846,241.59198,-116.00912,-177.60623,227.41635,-181.05174,1126.8281
2019/6/22,1239.0,-4.337617,21.263622,33.227673,18.83158,8.085313,233.61682,-93.28549,-174.16115,227.83238,-201.0883,1131.3774
2019/6/23,1239.0,3.35314,-3.2415736,48.06681,32.901386,15.294328,246.24869,-105.56206,-178.62518,221.36382,-178.38971,1125.7383
2019/6/24,1258.0,3.05387,-13.95156,54.54652,46.964924,24.136011,246.26256,-112.676926,-173.76448,234.36867,-193.5069,1128.4767
2019/6/25,1280.0,0.18699801,-7.4282074,33.87162,54.564526,15.248874,242.0358,-95.84744,-173.5988,218.4444,-159.04231,1115.0083
2019/6/26,1317.0,-1.9341934,10.200606,27.407967,55.48133,31.190521,250.24268,-92.737434,-178.214,229.92598,-191.1635,1130.1952
2019/6/27,1340.0,-4.0783362,1.3087133,32.893192,63.52278,38.645607,255.24336,-79.844154,-174.25307,219.49251,-182.6385,1120.0944
2019/6/28,1354.0,-0.4196677,11.285603,21.738726,70.65293,59.017086,252.33566,-89.85578,-176.89127,219.20825,-176.5323,1125.9553
2019/6/29,1354.0,-3.0832279,7.7997007,33.534233,76.03651,57.90851,274.63748,-93.331955,-169.9884,209.82796,-173.84358,1123.0343
2019/6/30,1354.0,-3.9371948,-3.1808686,36.031597,65.96831,73.92653,274.65384,-94.69183,-172.61703,247.58884,-234.89784,1151.3809
2019/7/1,1381.0,1.2114742,-9.129459,22.329826,79.343216,62.017464,292.2487,-99.58625,-177.17615,232.89305,-193.7756,1137.4077
2019/7/2,1446.0,-4.8935027,-4.320851,2.2068129,71.31793,86.27571,289.4807,-80.08659,-171.59363,225.02242,-203.26888,1134.9949
2019/7/3,1549.0,-8.720354,12.847657,4.413857,75.17685,84.438385,304.685,-91.62674,-173.94862,208.88528,-171.34834,1129.8191
2019/7/4,1700.0,-9.427272,31.334972,41.952244,80.87197,96.58148,325.37598,-88.445724,-174.01814,241.58049,-213.55446,1139.5425
2019/7/5,1740.0,-12.630794,47.43573,56.3442,103.20012,120.29598,347.81918,-92.17903,-184.4637,213.45892,-161.02231,1120.6262
2019/7/6,1740.0,-2.8714566,58.49468,95.82615,121.95067,119.58216,356.22113,-84.4901,-177.67566,225.86684,-182.8201,1132.3096
2019/7/7,1740.0,4.268074,17.184296,103.94809,145.55634,148.17297,376.25125,-82.76458,-178.07437,224.80298,-183.12967,1134.6804
2019/7/8,1725.0,-1.3277669,-21.785309,91.46255,167.28502,161.0493,407.33014,-69.5047,-190.25699,243.68813,-202.1982,1141.1083
2019/7/9,1759.0,1.2666959,-12.837943,66.301285,171.37544,171.3319,416.64905,-69.602325,-182.648,231.57407,-180.03685,1132.3599
2019/7/10,1777.0,-5.5194426,-19.62561,27.628698,175.85213,181.56218,423.9959,-48.281578,-181.16298,231.92813,-179.56969,1125.971
2019/7/11,1816.0,-4.105869,20.387526,1.307425,151.3641,202.6992,429.78662,-52.853985,-178.67715,223.26007,-157.99666,1122.8102
2019/7/12,1865.0,-6.488929,7.0666313,4.7229705,140.28325,204.44997,440.7187,-45.07621,-172.36432,231.29753,-182.87498,1134.6324
2019/7/13,1865.0,-3.114058,12.579601,17.95436,140.82109,210.57184,458.21698,-27.630573,-171.84848,229.77863,-204.82286,1151.5225
2019/7/14,1865.0,0.60477424,17.727842,13.20902,131.90016,227.81082,462.9555,-11.932785,-174.68823,263.3877,-252.80983,1170.4257
2019/7/15,1928.0,-1.5625135,4.224218,8.283189,127.82904,225.65543,481.25067,-17.547768,-174.79483,226.27629,-157.6618,1129.5494
2019/7/16,2011.0,-7.0223017,-1.1829249,15.490728,116.611946,238.96881,482.97742,-6.7502136,-163.93442,286.98022,-277.4676,1184.3854
2019/7/17,2064.0,-10.592734,23.182602,32.8516,105.28122,242.36781,503.14066,11.790878,-162.97392,231.36337,-186.91599,1144.2317
2019/7/18,2130.0,-7.2289643,26.14472,44.918274,115.64039,260.63272,505.2015,8.742012,-153.99477,245.15623,-198.55354,1145.7854
2019/7/19,2170.0,-3.303547,28.467863,64.777916,113.99289,273.54944,521.7229,26.333786,-154.84709,268.58014,-226.75395,1155.7773
2019/7/20,2170.0,-2.4858859,32.491188,70.75725,132.4042,270.20044,533.9044,36.90438,-146.79726,252.63885,-202.8192,1152.3207
2019/7/21,2170.0,4.9884243,17.718359,73.894775,139.15302,282.2817,545.83484,56.248123,-145.67427,242.78737,-209.85817,1163.8777
2019/7/22,2191.0,-0.11816077,-5.8892407,55.9114,140.83748,293.7398,548.8636,59.08001,-134.46005,264.74463,-236.40428,1174.6116
2019/7/23,2165.0,-3.4889424,-9.79219,34.688538,135.31465,309.4683,566.27374,63.133278,-137.9506,265.95746,-223.80656,1167.4017
2019/7/24,2014.0,1.1300784,-24.210732,23.967371,114.85868,313.49487,572.5853,88.99406,-131.4233,271.87213,-245.22453,1175.2758
2019/7/25,1947.0,10.96645,-24.771296,-22.182941,101.735756,309.6472,591.61676,71.96607,-124.54236,248.26215,-195.66798,1157.0089
2019/7/26,1937.0,8.553932,-54.296654,-61.374878,46.26078,305.4173,588.6835,86.94439,-128.66449,252.85464,-207.7516,1162.9373
2019/7/27,1937.0,-7.2235475,-37.087257,-93.882065,2.172651,293.82944,588.66705,105.75205,-126.754974,253.92842,-199.735,1159.4293
2019/7/28,1937.0,3.0551333,-0.80106276,-102.45443,-20.488342,279.71747,601.7189,97.29063,-120.06444,273.721,-238.35423,1181.186
2019/7/29,1922.0,-1.6976573,13.62712,-94.165665,-50.120945,254.33072,602.1013,117.04119,-113.93188,278.5328,-252.55128,1185.5083
2019/7/30,1899.0,7.8722563,13.240185,-65.58445,-88.75363,240.60938,610.61475,112.57819,-109.47461,247.93863,-204.32585,1173.148
2019/7/31,1868.0,-2.6533046,-7.876579,-30.48788,-113.17956,204.07536,615.4852,138.49384,-104.64424,273.95746,-254.34639,1194.1938
2019/8/1,1812.0,7.6442533,-4.213831,-44.291794,-128.08289,192.1133,621.02545,124.03727,-110.67038,264.63788,-220.60799,1180.2493
2019/8/2,1788.0,6.743977,-21.427734,-30.65291,-126.82458,155.6783,625.3833,140.80014,-117.211685,268.2627,-235.55534,1187.3269
2019/8/3,1788.0,8.066917,-23.869354,-24.340628,-150.94832,130.54729,634.882,139.8404,-110.217636,307.34152,-294.4226,1215.7472
2019/8/4,1788.0,-2.525766,-1.8730816,-38.181103,-159.30508,97.36301,643.139,131.94012,-106.05016,254.45152,-200.29082,1169.1696
2019/8/5,1774.0,-0.3680849,-3.2117393,-28.625801,-147.46753,58.93869,645.4701,139.03674,-99.229706,282.65842,-249.81102,1194.9354
2019/8/6,1734.0,-1.2071292,5.16084,-8.444364,-167.85176,50.251724,637.702,134.56238,-85.55694,253.96533,-203.02837,1175.8033
2019/8/7,1712.0,5.7650456,-10.965191,-15.736661,-140.05852,-0.46632028,643.0059,156.70786,-102.89285,274.4624,-233.59123,1186.2151
2019/8/8,1720.0,0.07773913,-16.83431,-15.610448,-151.17754,-17.558706,657.1408,120.600365,-88.03424,282.12567,-249.97078,1200.8193
2019/8/9,1748.0,0.28931895,-6.60049,-8.614647,-149.12045,-29.777517,632.08435,154.02127,-97.33369,267.46417,-220.52312,1181.9418
2019/8/10,1748.0,0.079628676,1.5341216,-14.096325,-124.91979,-70.843285,643.6543,143.81952,-94.660065,280.77,-242.91612,1192.8218
2019/8/11,1748.0,-4.02666,9.228171,3.7999449,-120.91928,-71.019066,648.8421,134.54855,-93.41464,302.3714,-267.09003,1196.9462
2019/8/12,1774.0,-2.786559,-0.11851138,16.071762,-105.521965,-85.780815,633.521,151.35107,-96.36007,286.4148,-254.45387,1199.4664
2019/8/13,1864.0,-3.3867304,6.3047967,17.436302,-87.37816,-118.64413,655.8271,127.8605,-93.073654,292.13376,-258.01483,1204.6941
2019/8/14,1950.0,-7.4576635,22.117805,39.67899,-53.547768,-131.81453,628.1963,158.44412,-82.4206,269.91315,-229.91335,1185.5549
2019/8/15,2047.0,-11.747509,52.37232,48.129456,-28.365854,-132.80507,626.08075,170.54529,-95.32619,269.4134,-218.45424,1182.3109
2019/8/16,2088.0,-13.75897,52.91022,77.48127,25.04757,-144.40462,628.2068,162.26483,-81.82267,242.27184,-174.32591,1166.9967
2019/8/17,2088.0,-5.5170856,29.425056,107.630486,74.27294,-134.99602,604.2132,185.71643,-89.46428,273.7672,-215.75533,1186.9095
2019/8/18,2088.0,-4.7426615,25.705452,99.54937,99.9776,-122.52907,586.9395,200.47775,-70.520035,256.6424,-200.35881,1178.9856
2019/8/19,2067.0,4.6500335,-9.866347,96.32073,129.1435,-118.78578,590.10925,205.36154,-66.69007,262.2943,-201.5678,1183.8962
2019/8/20,2059.0,-2.313115,-22.12496,60.74993,164.26466,-112.23771,567.9627,227.88586,-63.54841,303.36945,-274.97778,1209.4144
2019/8/21,2061.0,-3.914967,-29.493069,22.955322,166.72151,-80.22045,554.94604,235.74542,-69.226814,292.49127,-263.78345,1222.3955
2019/8/22,2118.0,0.56384206,2.933243,-1.1465945,166.11423,-75.4357,516.85724,264.96292,-48.16195,272.59888,-240.12114,1212.7744
2019/8/23,2168.0,-2.6680465,0.32569402,-15.267993,163.90901,-53.585682,530.2565,262.9148,-58.290573,260.98114,-194.87564,1182.3458
2019/8/24,2168.0,-9.192572,16.238163,-0.25925088,164.69928,-48.402317,542.3476,257.3006,-52.2623,292.03873,-250.83617,1208.4363
2019/8/25,2168.0,4.922547,27.418205,8.267793,147.60213,-21.25529,557.9219,239.61105,-57.3413,300.86606,-253.31026,1205.4073
2019/8/26,2168.0,-1.2326226,5.6353216,11.40158,135.77643,-0.30051637,562.74713,242.63184,-51.47293,303.54095,-253.06151,1207.4834
2019/8/27,2213.0,-1.7650502,-3.382327,19.225698,131.114,-7.1410913,536.9719,263.1322,-40.42907,269.49445,-201.62447,1192.695
2019/8/28,2267.0,-3.776868,-2.0621216,20.352514,122.39949,16.126364,529.9262,277.62625,-40.95655,262.29877,-217.20296,1211.2311
2019/8/29,2277.0,-8.003786,19.65851,17.315025,116.48427,32.66887,532.11975,276.75226,-34.957077,285.29074,-244.76418,1213.2504
2019/8/30,2378.0,1.7690612,26.203983,32.21076,117.69855,35.458122,576.23895,258.98474,-45.24273,290.6969,-228.32549,1196.5885
2019/8/31,2378.0,-10.914181,15.689242,35.41238,133.877,35.51638,554.11115,275.68976,-43.578384,307.2557,-256.03668,1217.4347
2019/9/1,2378.0,-3.1812167,23.178717,43.27418,142.06381,59.625088,620.04156,233.40955,-37.298462,265.3717,-186.29366,1179.4019
2019/9/2,2442.0,5.8552403,-3.111296,61.187332,149.47214,61.799576,601.3334,270.2235,-37.036034,285.1145,-221.66591,1194.5421
2019/9/3,2501.0,-9.371915,1.7607152,51.302387,148.1548,77.145584,622.1759,255.90268,-32.017303,321.1844,-283.84753,1225.5126
2019/9/4,2518.0,-5.851753,2.5571666,60.745014,158.26353,86.950096,628.6499,251.2814,-34.567368,312.7283,-282.52393,1243.898
2019/9/5,2499.0,1.7553647,12.339535,57.528065,185.82878,92.54756,674.3003,246.35443,-43.588425,297.70856,-245.25746,1220.3999
2019/9/6,2462.0,5.6146617,4.093663,41.654583,182.02742,92.343254,680.7563,240.29617,-39.00495,315.14514,-270.5816,1233.9452
2019/9/7,2462.0,9.339945,-20.16276,33.787846,182.12538,118.72573,660.53705,257.12363,-33.40287,282.23395,-209.77196,1210.4376
2019/9/8,2462.0,0.31477427,-8.800758,-4.530723,145.32674,129.45816,684.9901,261.15793,-26.614653,302.94458,-251.4731,1222.1864
2019/9/9,2422.0,-4.393413,-21.29904,-23.306328,147.2578,143.82027,695.86597,248.74585,-23.715136,315.31924,-262.4355,1230.6195
2019/9/10,2393.0,2.463767,-0.36055183,-21.351807,96.89567,145.83337,698.32135,254.07297,-19.223808,296.80978,-216.56181,1205.3591
2019/9/11,2366.0,2.876784,-10.600471,-49.27024,93.32041,136.43051,700.7066,265.94553,-23.291471,317.90225,-257.45026,1231.7825
2019/9/12,2331.0,1.696897,-12.290107,-59.50305,51.135357,141.60966,721.96313,249.531,-19.690104,359.43915,-315.59357,1253.0752
2019/9/13,2312.0,3.5860023,-5.2501707,-66.62067,16.752317,145.90111,720.0444,263.31427,-19.414658,302.06598,-232.04921,1223.6011
2019/9/14,2312.0,-1.4207308,-11.938523,-56.63219,-27.90497,130.61078,729.82684,268.42404,-21.436419,334.50824,-278.35797,1240.9037
2019/9/15,2312.0,2.025653,1.2310312,-59.052547,-39.588177,110.79427,739.5741,260.45712,-24.794592,314.83066,-239.8741,1234.717
2019/9/16,2311.0,-1.1088598,4.1066895,-37.791416,-60.028736,107.005196,740.61273,263.30093,-24.913687,330.68997,-279.96985,1250.9534
2019/9/17,2283.0,-4.896397,-3.8373437,-12.912787,-71.42635,82.13928,735.2064,273.77716,-18.671103,341.1522,-278.752,1246.9618
2019/9/18,2266.0,6.4960876,-0.8441554,-13.851708,-74.04747,69.628685,722.70416,284.6664,-19.518066,323.83466,-233.45314,1228.9064
2019/9/19,2192.0,8.374632,-0.80336463,-4.1011405,-87.352776,62.70706,711.9322,303.4976,-16.547403,353.82642,-312.34082,1262.682
2019/9/20,2131.0,6.749507,-10.812796,-14.990482,-94.50952,39.77033,709.183,303.42722,-2.197544,293.80438,-206.36855,1217.5974
2019/9/21,2131.0,9.544149,-35.48962,-30.6553,-105.95041,25.405785,743.2064,271.1222,-12.675632,354.88977,-295.552,1251.0859
2019/9/22,2131.0,3.8900237,-28.673742,-47.48473,-122.55019,17.632107,719.0123,281.9865,-13.08345,365.78836,-314.19855,1265.1642
2019/9/23,2108.0,-1.0341367,-6.4311385,-46.299656,-116.31665,-17.912773,715.6479,300.65305,-11.661316,342.92905,-292.83905,1258.348
2019/9/24,2116.0,-4.671408,3.854599,-29.969093,-117.88371,-29.784853,672.1193,314.72708,-11.615921,354.12137,-280.17145,1249.1802
2019/9/25,2053.0,-0.2525496,0.20254622,-24.307943,-123.70216,-56.14336,658.4989,331.1296,6.3535895,317.69254,-228.40364,1217.2179
2019/9/26,1963.0,7.4275784,8.400485,-19.11446,-122.86218,-68.173836,650.12134,333.81305,-7.585747,313.10306,-214.0229,1220.0844
2019/9/27,1857.0,11.27514,-10.052353,-38.812954,-128.739,-78.35463,602.87933,355.91177,4.4728928,327.64764,-245.58131,1231.0586
2019/9/28,1857.0,13.586622,-51.33501,-54.892082,-135.49059,-82.38713,541.60547,379.71335,19.916721,342.45334,-277.3683,1257.0807
2019/9/29,1857.0,7.417566,-37.770004,-76.738914,-154.76543,-101.2315,539.06964,376.6528,17.167044,331.28622,-240.80803,1227.2845
2019/9/30,1823.0,2.1990924,0.5698681,-67.7122,-156.93404,-125.656784,479.0156,415.88895,3.682342,336.1385,-235.64015,1234.3131
2019/10/1,1809.0,2.9186828,6.058056,-68.960724,-180.40712,-141.12329,395.8903,455.99207,18.49234,309.2266,-195.5634,1230.7356
2019/10/2,1803.0,2.5549753,5.22583,-50.088493,-182.71255,-154.1122,353.69662,480.17334,21.359833,306.58734,-196.00034,1232.6847
2019/10/3,1757.0,8.044773,8.289593,-20.187607,-181.69911,-162.1595,328.0548,474.19104,37.598804,356.40176,-275.91547,1262.0641
2019/10/4,1767.0,5.243313,-1.3403878,-17.109882,-182.42693,-183.97977,297.33972,499.97406,50.112152,330.8762,-237.92949,1239.2289
2019/10/5,1767.0,3.4428906,-13.323744,-1.9829959,-153.05154,-213.06593,247.28615,524.8509,45.83606,324.65317,-231.92726,1242.4103
2019/10/6,1767.0,-2.945149,-0.71539146,-0.4841177,-161.27136,-207.30621,199.33089,543.3085,42.567795,333.56992,-229.16948,1249.2325
2019/10/7,1770.0,-0.24135235,8.694198,6.3040705,-145.62704,-215.31903,190.43411,542.44116,48.462257,324.8328,-234.50719,1257.3031
2019/10/8,1801.0,1.0915143,-2.9888933,18.30465,-130.62013,-222.01828,126.90789,577.71045,48.264137,331.11087,-238.30421,1256.3239
2019/10/9,1873.0,-9.304136,4.527051,5.1879086,-115.82148,-231.53313,95.78863,579.9205,47.15074,326.54926,-223.1368,1264.8992
2019/10/10,1929.0,-5.666082,20.39966,31.240313,-70.395744,-248.83838,91.387184,588.34186,52.37728,330.48938,-227.41573,1251.9011
2019/10/11,1924.0,-12.071409,26.487923,41.513012,-34.708385,-240.18169,62.43144,589.2283,60.98654,356.73627,-262.21307,1257.9829
2019/10/12,1924.0,-5.7603064,18.501585,58.02573,12.1797285,-237.7982,37.878742,586.2911,63.9673,321.62488,-206.29588,1243.9703
2019/10/13,1924.0,-5.0829296,3.1576822,61.68106,29.277817,-230.96074,32.968754,582.295,62.694107,324.22885,-202.75148,1244.2671
2019/10/14,1916.0,5.489487,8.587858,53.40678,55.798927,-211.69,45.554237,577.2645,63.79651,322.23615,-200.89406,1233.6588
2019/10/15,1898.0,7.676825,-5.794994,22.15356,80.1251,-208.78761,16.929844,586.8823,62.523422,321.02097,-193.64528,1235.6455
2019/10/16,1897.0,4.5601497,-7.1611834,12.15844,75.965324,-182.46326,-17.337488,602.1412,64.166,288.52484,-181.92583,1251.4642
2019/10/17,1861.0,-3.0910015,-9.216583,2.4694517,79.36973,-180.95401,-11.93122,583.4443,63.939026,336.22415,-223.58379,1248.6212
2019/10/18,1855.0,7.7773094,2.8492608,-31.990211,83.51666,-160.02055,-24.164074,589.86676,65.41789,355.01727,-258.22437,1260.7593
2019/10/19,1855.0,5.6874022,-15.257255,-25.623928,63.736248,-134.69777,-36.694035,574.64703,59.847,349.95255,-246.40633,1269.008
2019/10/20,1855.0,-0.35770118,0.36805445,-42.67115,52.913628,-130.57458,-61.95189,572.10516,72.74267,341.34872,-217.54231,1255.3915
2019/10/21,1846.0,-3.2681205,8.02997,-37.47677,41.05736,-115.03063,-68.95283,572.86115,66.74028,363.63672,-252.65651,1263.9208
2019/10/22,1806.0,-1.9395962,1.4616343,-33.03442,17.366114,-89.63005,-97.792274,579.25836,67.7684,362.20074,-258.13306,1280.6636
2019/10/23,1779.0,5.5333605,-8.748898,-21.404547,10.249197,-73.842064,-145.15733,597.89355,85.28565,380.76685,-295.90826,1286.2799
2019/10/24,1785.0,5.0386353,-12.869745,-23.23729,-14.926819,-94.254105,-89.83229,562.6927,75.77395,351.67975,-233.26103,1260.1273
2019/10/25,1801.0,7.0705824,-8.733344,-19.220404,-12.154749,-71.67716,-151.94588,574.82074,96.723724,340.10278,-218.10432,1253.453
2019/10/26,1801.0,3.2442572,9.201815,-15.846681,-17.620905,-66.903915,-160.0555,595.9859,64.62186,376.45755,-261.50555,1275.8779
2019/10/27,1801.0,1.257953,1.5843301,-15.696531,-19.950613,-65.633064,-140.88899,552.89404,89.826675,333.1339,-211.89171,1259.911
2019/10/28,1803.0,1.3338085,-5.745993,-5.0510173,-29.773247,-67.35684,-158.21202,572.9364,86.06317,399.388,-299.8128,1280.3881
2019/10/29,1802.0,-1.8633667,7.4651985,-0.3185268,-27.144388,-71.012344,-134.7859,558.1451,93.08874,376.0286,-286.87054,1278.9432
2019/10/30,1782.0,6.1685705,-8.3695345,25.843893,-43.499454,-59.980415,-169.45712,547.8488,102.77312,362.03702,-250.12468,1271.2416
2019/10/31,1731.0,0.10872282,-11.320411,15.334437,-25.462978,-59.504337,-169.12349,556.35785,96.19738,365.9238,-258.8155,1271.314
2019/11/1,1697.0,6.140575,-5.251678,-7.347958,-38.125095,-50.730556,-182.35873,548.0737,103.46645,331.6197,-196.93976,1250.0918
2019/11/2,1697.0,-2.1806672,-35.826515,-33.58157,-27.279556,-40.20664,-195.32643,538.58496,98.39324,328.4008,-179.08337,1244.7095
