Actual,Predict,Actual0,Predict0,Actual1,Predict1,Actual2,Predict2,Actual3,Predict3,Actual4,Predict4,Actual5,Predict5,Actual6,Predict6,Actual7,Predict7,Actual8,Predict8,Actual9,Predict9,Actual10,Predict10
2462.0,2464.687,-36.22882661687778,5.5452013,-29.85055880574629,8.04906,37.81729741417378,42.44425,189.11083124750158,188.7742,118.11252896508532,94.76771,658.1350094809218,669.76764,257.79623002095894,241.70541,-37.120436663420826,-45.995743,283.0499569881025,299.35437,-196.32819230611022,-266.99323,1208.0306361914993,1227.268
2462.0,2476.0874,12.914443557071518,16.038242,-18.672033645094224,-15.77995,-0.5788605494028602,36.992928,152.56329301761102,188.75583,128.96838927113347,121.06439,683.1125862750042,649.3963,261.8025745692584,258.86804,-30.061331549181368,-39.981453,304.04747284982585,269.58292,-239.0843992784848,-211.81908,1220.7812467225322,1202.9694
2462.0,2427.72,22.882726237481055,4.0403686,-38.15491977272791,-14.941339,-21.58133140247823,0.6099554,154.79740805504358,148.69446,143.9886949084846,132.05122,694.2458326018337,673.96423,249.47267733611943,262.9601,-27.04551389017729,-32.64866,316.71571345410604,288.25415,-250.5247431742066,-250.38188,1229.9591583140461,1215.1173
2422.0,2419.8188,-11.610615972538888,-4.1950088,0.12833969436349216,-25.40127,-21.003181765373586,-17.469969,102.91480207316516,150.96208,146.34237682994151,146.63748,696.7556531083587,685.0304,254.76729919327735,250.29135,-22.372731928553435,-29.540941,297.8051193771444,299.56085,-203.24343221007322,-259.6955,1202.5277422643019,1223.6393
2393.0,2409.0215,-28.70064971139171,3.406063,-24.982243321088127,-5.225247,-52.67628498980913,-18.906147,100.16768478641876,101.02636,136.86365553725759,148.48872,699.1789606438672,687.54266,266.5532766899034,255.73431,-26.604876239072937,-24.716906,319.3628516457816,282.71927,-245.32533660913887,-218.79482,1231.206170615302,1197.7473
2366.0,2376.9758,-5.771454904118967,-0.8890357,-21.332638404425634,-12.421957,-65.77456147439158,-47.377735,57.34497237896658,98.43904,142.54510745289974,138.87201,720.9133815089282,689.96857,250.25400442170542,267.83667,-22.857527331027637,-29.098227,361.62414404275245,301.93552,-306.8023482899155,-255.40044,1254.3567179787253,1225.1115
2331.0,2351.3652,-14.55381459388306,1.8575381,-13.701620079359003,-11.463964,-74.74483895335557,-59.799355,22.152355975687357,59.301205,147.42038153934612,143.95622,718.9318868649858,710.9735,263.94471092453176,251.14691,-22.571210218003888,-25.228125,303.1489278743304,340.34647,-219.0437791951506,-307.04285,1222.3238893953398,1247.3176
2312.0,2325.5027,-0.06262334097353488,5.200299,-19.82751717867778,-7.095002,-64.19036610026929,-69.04,-22.288856363682463,28.40646,131.80030028300718,148.02647,729.0411741466544,709.0644,269.01383314842013,265.2277,-24.675030291392503,-24.939096,336.3532138760042,287.39206,-267.2356770727138,-233.23772,1241.1317148637502,1216.4971
2312.0,2279.3066,-5.272709642804144,-2.8013327,-4.875701327464298,-12.3500595,-65.7023139913391,-58.073017,-35.129352421518654,-19.898308,111.89149413394067,132.51158,739.1454353834179,718.699,261.1087659196987,270.42047,-28.16761006133021,-27.10715,316.21684818343095,317.31497,-227.03485883516416,-273.85577,1234.3939576336072,1234.4464
2312.0,2265.8435,4.315777891953298,2.9386513,3.643839416754355,-1.815177,-44.4976468010302,-60.630356,-55.697678336900154,-34.370956,108.53172660894354,112.39735,740.2123599795918,728.40924,263.93198250694,262.3684,-28.291446082817174,-30.726614,332.4426666423473,299.09753,-268.93373918411874,-240.01634,1252.0545973405967,1228.1918
2311.0,2266.8818,8.468954530362366,-0.086257175,-5.508094078222036,4.2532344,-18.263764407106493,-41.02778,-69.95274156636775,-51.948162,84.04548906617343,108.51044,734.6026525706874,729.3418,274.33986235440136,265.24142,-21.797613148398966,-30.83362,343.1233129178109,313.70026,-267.64966800713995,-275.28625,1247.7132611966942,1245.0168
2283.0,2256.738,-31.667715063373862,-7.4194307,-2.064241553087957,-3.1992552,-18.73265674125436,-18.375912,-72.67912510040787,-64.18232,71.339293358808,83.9401,721.6515088786731,723.99036,285.2014931598423,275.94897,-22.679757011155907,-24.168207,325.42725141585424,323.4194,-220.46971078708086,-274.07672,1228.0876337314592,1240.861
2266.0,2263.9797,-24.168920807799786,9.265514,-2.753324300831921,-0.48232645,-5.592978870726841,-17.871817,-88.56695305940006,-67.06935,64.81007411341474,71.58492,710.626010580678,711.3982,304.0326115761546,287.1054,-19.588757802659455,-25.09381,355.9721403946319,307.39542,-303.2972608233602,-234.25423,1264.8145422429582,1222.0018
2192.0,2266.1697,-36.22457755561321,14.481393,-18.423551545626264,-0.51335055,-16.247572239191737,-3.897413,-96.59158693197476,-81.74429,41.892069963734194,64.556076,707.8279329530526,700.59705,303.9620363567686,306.4926,-4.668294257370751,-21.907774,294.745693890039,335.20978,-192.87399761966626,-304.27472,1215.8012851605272,1257.1702
2131.0,2215.4673,-41.781860096755345,8.631565,-57.572253973885694,-11.00674,-29.978002181176148,-12.619068,-109.22641162458955,-90.61223,27.59040414607307,41.101254,742.9414867104119,697.9138,271.69402682221505,306.4501,-15.559513516066389,-6.653179,357.04707838293575,279.92078,-285.3431277015945,-207.98244,1252.2018279307506,1210.3236
2131.0,2157.0242,-6.899960523784647,15.916804,-48.493028298659304,-37.453236,-51.50719554395345,-23.492868,-127.24948294386877,-103.415215,20.055009625202562,26.438757,717.915378248887,731.26495,282.52315833268585,273.21515,-15.983922913728673,-17.791643,368.0071590344592,336.20502,-305.2989313819493,-288.96893,1267.5213254301102,1245.1053
2131.0,2102.6853,10.697626263566697,6.4596786,-17.538095895092034,-29.134315,-50.55453969382449,-44.763836,-120.4663754291194,-121.75187,-15.186024110073221,18.475565,714.4759468654926,707.01575,301.1935102721098,284.33554,-14.505214589034525,-18.231564,344.93578923100773,346.3906,-282.48910704380603,-305.74554,1260.10903804045,1259.6354
2108.0,2096.5005,2.5547578485870224,1.7197682,3.0912920654295672,-9.075571,-34.040408547053225,-45.18728,-122.38956798917171,-114.99993,-26.816418672008083,-17.218008,670.0075409153088,703.49976,315.24029902314487,303.5631,-14.457034668392605,-16.705791,356.2724255257429,325.12756,-269.14555957704385,-286.7555,1250.1251483716123,1252.5323
2116.0,2079.1118,11.233000252462391,-9.428152,-1.718777311363839,2.6541147,-28.928842172483947,-31.599342,-129.32983203430226,-116.9094,-53.133169050257976,-30.242273,656.1026307415748,659.82764,331.57252402804033,318.07956,4.175312554239913,-16.684633,319.15163032283635,335.4775,-215.33971987364575,-275.24445,1215.3878191175256,1243.1812
2053.0,2056.7395,-50.354329293082905,2.5057507,13.899429505923328,-0.69651055,-23.7186396667787,-27.713398,-128.38528323286982,-124.80925,-65.34059403685424,-57.484455,647.6081129765131,645.95233,334.2430924042454,335.00412,-10.265835057408415,2.3413906,314.45135689008896,301.75952,-200.65087115020395,-230.07191,1218.498142784739,1209.952
1963.0,2057.1401,-64.6342047784235,8.067819,-15.13721355569126,9.555881,-42.37130846262979,-24.841845,-134.42249044199258,-123.353966,-75.6605131527373,-69.61764,599.7860649573398,637.35986,356.19015505515927,337.758,2.2279352949908993,-12.419855,329.333036607422,297.56393,-232.93348102117514,-215.8773,1230.4279783712543,1212.9453
1857.0,1996.792,-74.50948405152099,19.07028,-83.48833857807111,-13.489221,-57.39627054648196,-39.179825,-141.90547941758052,-129.97792,-79.76528317170353,-80.160225,537.8589425820325,589.0561,379.8116631707774,360.72003,18.203736768089826,0.34108162,344.44903825202596,310.94604,-266.1943217773283,-244.75822,1258.731458792665,1224.2239
1857.0,1931.2614,-7.149019786329704,25.2023,-68.25430369401134,-54.029926,-80.0926857261101,-50.628197,-161.62043787807295,-137.19058,-98.59064280125179,-84.435974,535.3451699776014,527.2738,376.7753008854531,385.50665,15.36580719998142,16.493744,333.0596017548646,324.61795,-227.9925521016999,-272.74695,1226.3231860293058,1251.1986
1857.0,1857.6564,-2.092601775052721,16.11419,-3.6237250437627466,-42.4308,-75.46721525132473,-70.39305,-163.8038207796203,-156.9453,-123.18489592612531,-103.27647,475.9587116718895,524.50256,415.62512725571224,382.3434,1.4101834239722262,13.619463,338.0184798469996,314.29407,-222.69104857534037,-240.52641,1233.9662996144712,1220.3547
1823.0,1840.5327,-24.64663020923633,5.6642017,4.259433709503754,-10.125349,-78.020416360175,-67.31791,-188.41924712747175,-158.81912,-138.98569775593944,-128.39182,394.72960184527534,466.22324,455.1619178784171,423.47806,16.732931557966577,-0.5595541,310.4638957505153,318.7847,-181.9947456591767,-235.99199,1230.0797745037926,1227.5884
1809.0,1793.3738,-0.9622287934325947,0.21915813,5.291239465932157,1.7750286,-58.535551490004266,-70.934044,-190.60333554693838,-183.63701,-152.24088497260846,-144.1438,353.4422202527529,388.3482,478.89745653844494,465.61395,19.691391594331687,14.926115,307.7462708785934,293.87372,-182.43448332539455,-196.5093,1232.197853446611,1223.8417
1803.0,1797.1895,-31.22061109268899,7.5927916,15.496570508484488,8.522287,-25.914676011141673,-53.686596,-190.720535873019,-185.69876,-160.75241840282234,-157.4193,328.2401701482258,348.5937,473.0331317105838,491.03546,36.41565802805807,17.910368,358.57391616599944,291.40558,-264.66641571294775,-196.94167,1264.1548591407536,1225.8756
1757.0,1813.2974,-30.314284797860218,13.574738,-2.4231303463404106,9.101012,-20.448702745303407,-25.29496,-192.28038559618062,-184.67593,-183.03761532496003,-165.40747,297.88666416167126,323.85748,498.26560122503514,484.74683,49.261358324588755,34.80014,332.6344466564288,337.5525,-225.03981424445922,-271.2884,1239.313750398731,1256.3314
1767.0,1779.1781,5.327408513883516,5.5338054,-21.32206650214137,1.3726627,-2.4886027991926403,-17.723028,-161.72205040582045,-185.7217,-213.09878917597374,-186.99936,248.2413621859177,294.60147,522.5393265657542,511.8662,44.874632836414825,47.667557,326.2545858179199,313.813,-218.91856821722175,-237.88805,1242.7770681785546,1232.6555
1767.0,1762.9895,23.571499959202864,11.286577,-3.194098677226668,-12.122519,-2.583048903656626,-3.6228206,-170.28470361389873,-155.50952,-207.44179310205678,-215.36034,200.51704226649306,246.03267,540.4851139544193,537.8555,41.520147259551756,43.270317,335.39229732266097,307.9891,-216.1190515552431,-232.73228,1250.2015514295001,1235.9028
1767.0,1742.8652,-0.304886099885058,-0.3434511,12.515967707451914,-2.573211,5.164376040087516,-5.040463,-155.4244184824513,-164.10995,-215.85872554477106,-209.49045,191.6420695007861,198.82985,539.6447401446607,556.7743,47.56915336617658,39.90251,326.4341402947055,316.338,-221.53987352735422,-230.3514,1258.9668141404363,1242.9294
1770.0,1758.3944,-0.8475719346582541,0.13585205,-6.26347582458448,6.766979,17.864489830312294,0.88325626,-139.59528283508345,-148.65904,-223.07044772143524,-217.30756,128.04968342903018,189.99272,573.8695556950225,555.91345,47.36534716496154,45.94345,332.8670010333538,308.10577,-225.42323020477576,-234.91225,1257.9138323463173,1251.5317
1801.0,1749.912,53.18336165314506,2.1761913,6.904714886451423,-2.0520127,6.699778721415188,16.684013,-124.06506987521375,-134.60333,-233.34097480840617,-223.86514,96.82150695611959,127.2332,576.0553730446006,592.2482,46.223504814711234,45.738647,328.19861938285493,313.92432,-209.96004100822975,-237.8961,1267.2238908096717,1250.324
1873.0,1727.4196,44.35390733461357,-10.529822,35.20393612764788,5.9815717,31.09959942394661,5.534166,-75.99327328783909,-119.563644,-251.72351999633742,-233.24625,92.38461757361084,95.83045,584.4183226817102,594.53766,51.588962271283854,44.56707,332.23445672482774,309.7337,-214.3296977926852,-224.94499,1253.096411148971,1259.5197
1929.0,1796.0594,69.72746859767817,-2.42941,42.01219169226759,20.62688,44.50708719256399,27.377434,-41.71017494938259,-73.854935,-242.9017781686481,-250.70828,63.09420961180493,91.05501,585.3024542171825,603.5755,60.428745770225255,49.93679,358.9098669775195,313.38376,-250.29115613095328,-228.73524,1259.714495927603,1245.8319
1924.0,1818.2555,7.960469221716065,-17.345158,32.92206762412628,27.433714,62.98769797114144,40.886513,6.870523069973915,-46.725468,-240.94038800779484,-241.64122,38.27249556363505,61.413914,582.3753122447006,604.5053,63.48368473286723,58.75615,323.16604872522134,337.83707,-192.79873065711377,-258.97144,1244.4744832706097,1252.1061
1924.0,1868.8246,8.615539136868152,-10.882267,8.267732285388494,23.309046,68.91239475675658,55.86246,25.461701163002733,4.2932887,-234.16673453699434,-238.89607,33.29934913850535,36.528725,578.4067706214792,601.3704,62.179254545381774,61.80008,325.82673091976096,305.21735,-189.22816609052796,-207.29369,1244.7981192516243,1237.5153
1924.0,1883.5134,-18.752784532988056,-10.668618,16.85732050232031,8.033074,59.758636630179524,61.348103,51.78207887637832,25.572098,-214.54748396842527,-231.82281,46.028830427099194,31.627129,573.4359415308415,597.2111,63.30886770334579,60.467117,323.79419381175506,307.63123,-187.35937179773194,-203.69374,1233.2584662078295,1237.8087
1916.0,1944.1428,-20.993012320995778,8.660771,-11.010214029391356,12.67859,28.389136752982395,55.193073,78.95545812194264,51.36973,-211.84716577981055,-212.47362,17.13452386876701,44.29511,582.968829425457,591.9362,62.00497978991573,61.640625,322.5496310841694,305.8279,-180.06330821876838,-201.84456,1235.4178281815348,1226.8589
1898.0,1921.6702,-16.494382095695713,13.309224,-11.413843420335896,-3.6632078,16.940768758689245,28.42937,75.03539577268154,75.9441,-185.3184475521341,-209.54842,-17.33736501135753,15.439964,598.2114892317315,602.16473,63.68665237539525,60.34475,289.3823754851741,304.64093,-168.2717210784492,-194.32138,1252.6268164608136,1228.9302
1897.0,1905.884,16.92542131787201,6.662448,-17.07598940754749,-6.9911985,5.250758598275557,20.079601,79.56112136553877,71.60843,-183.936474328207,-184.13365,-11.878100481519095,-19.454153,579.5469103585569,618.48126,63.45553145128055,61.99182,338.1050508093488,274.99634,-210.41635108450868,-182.64561,1249.5323915522392,1245.2888
1861.0,1871.5024,-30.212521538114302,-1.7961541,1.660065977968374,-7.0739207,-31.006381919452224,4.562844,85.20637046286473,76.359276,-163.06635407645314,-182.71162,-24.251448193470285,-14.059198,585.9474730973197,598.528,64.96986753243243,61.780037,357.1761799743219,318.79642,-246.1309357236159,-225.24199,1262.7341888429046,1242.3588
1855.0,1886.4413,-31.494233674287358,12.882503,-25.5695962600195,0.23607706,-28.011599994732915,-24.906107,66.03563408602898,82.30468,-137.2663534042823,-162.3228,-36.88784966261007,-26.230774,570.857616876628,605.39355,59.25957262179414,63.29019,352.0611195119233,336.2282,-233.7905170069055,-255.43098,1271.7123363042392,1254.9967
1855.0,1850.337,1.963432515065252,6.3825564,-2.156248690874241,-16.76081,-48.18273170110846,-24.422543,56.26116022240835,64.332825,-132.98647396677816,-137.1396,-62.418015589258616,-38.857895,568.399522660159,589.3019,72.46274817453786,57.549637,343.3226646257852,331.5611,-204.2430675079017,-245.08165,1256.892908902939,1263.4716
1855.0,1823.9543,10.905505448734262,0.34298325,10.766261272870723,-1.3178194,-42.350089886358475,-45.905746,45.54650817886676,56.364243,-117.455572544255,-133.1146,-69.46998210117452,-64.020905,569.1323439813505,586.72675,66.32431078774067,70.77801,365.8510899205602,323.49252,-240.32049318118493,-218.8514,1266.1695833964216,1249.4602
1846.0,1824.7834,-3.5116519524186343,-4.1703105,6.325493781058227,5.4159822,-38.58002792605208,-40.69506,21.45127312777294,48.57221,-92.16208177380967,-117.40243,-98.57178070828098,-71.12111,575.4157804729897,587.46796,67.37648049280548,64.599365,364.4017982954838,344.2486,-246.0346062612235,-250.46843,1284.3817356920408,1258.3368
1806.0,1817.9799,-20.450438875178083,-4.0254207,-13.504460476923493,3.1973202,-24.119433421655078,-38.30605,14.620522233910311,25.839336,-76.05873650008984,-91.92643,-146.29020654990475,-100.26083,593.9756704439709,594.29767,85.24374370970044,65.67313,382.9470481997252,342.82205,-285.7167003666678,-255.00856,1290.4917043150015,1275.6776
1779.0,1822.9253,-22.61844663322134,7.4748974,-20.953967121020334,-6.1773567,-27.788762700954273,-23.43416,-10.869555861018222,18.730719,-96.30606017777689,-76.184586,-90.58158404665097,-148.1495,559.2841382168041,614.1115,75.55558577501691,83.514145,353.8041772299501,360.31882,-220.27289005196815,-288.74664,1262.0548774600127,1281.4674
1785.0,1773.4338,-26.153799226506113,5.998682,-16.49114928838714,-13.934002,-23.38580956963897,-25.719488,-9.935516023886201,-8.969797,-73.54688587340632,-96.52426,-153.14079726129737,-92.06272,571.0357501287552,577.0347,96.84316726027097,73.80429,342.0582878164881,333.117,-204.81737703827255,-233.52419,1254.793476571363,1254.2136
1801.0,1773.3846,-11.61201846185333,10.720771,7.071444451390783,-11.076941,-16.622776011922518,-23.342228,-15.65637011503755,-8.64465,-68.70392951745177,-74.00041,-161.28677889325445,-155.0622,592.071514314768,589.4505,64.1548695660758,95.07233,378.6646341038369,322.3703,-249.55248836876345,-219.4008,1279.1799357846485,1247.298
1801.0,1791.4369,-11.976791880285845,4.269867,6.431742883290072,6.329418,-18.35475925773638,-14.778539,-17.93396303029815,-15.411511,-67.03185847789133,-68.9917,-142.0626533186947,-163.55272,549.8063958278817,612.17303,89.85747693275574,62.42811,334.947877196423,356.3529,-198.4775510667893,-258.04468,1261.8158386854548,1270.6627
1801.0,1765.8228,-8.476555929389448,0.09552382,-10.329406634297758,1.1908742,-6.509846449502736,-17.950762,-29.498693122630684,-18.069897,-68.63412309821233,-67.71739,-159.4931681483016,-143.62837,569.2143127013454,567.00446,86.0356831162145,88.10127,401.4107761179195,315.8914,-289.8394036012007,-213.14207,1284.079285810332,1254.0477
1803.0,1755.9203,0.33398744325509405,1.1413497,17.795266957986517,-6.697444,-2.390559110465443,-8.13775,-26.713978566248553,-31.099958,-72.26008338450153,-69.46805,-135.95310833325638,-161.5364,554.8909891521661,587.60443,93.16571583177114,84.28282,378.2342850371854,376.3131,-276.20330475911675,-291.91187,1282.5042345730446,1275.43
1802.0,1774.3564,-25.623743149473828,-2.979585,-14.951018822932232,8.365415,25.715410981831244,-4.394815,-43.91812444436938,-29.127617,-60.743497852200925,-73.2421,-170.80159113104554,-137.35306,544.9202439605709,572.49945,102.9552697526291,91.44631,364.24594893034845,355.92065,-237.66924330656573,-280.77545,1274.1430399944431,1273.9973
1782.0,1766.1515,2.9959110903468438,8.534501,-20.116206902488855,-9.441532,17.653122278618156,23.644058,-26.66601611325751,-45.038326,-60.355835496511,-61.97089,-170.4769644963112,-173.15202,553.1639589681114,561.80133,96.31221524026654,101.37921,368.14691544789537,342.75305,-246.7472456148689,-248.12856,1274.220109277377,1265.7706
1731.0,1767.2561,-24.467656757487315,0.95449936,-16.56117392454469,-10.025344,-5.562667291303251,19.898506,-39.02072874653156,-30.922792,-51.49615565567102,-61.400784,-183.7773459855049,-172.89612,545.1411808864049,570.6383,103.65502081365864,94.57079,333.3978136551071,346.45236,-183.37927446829366,-255.88005,1251.1345208129676,1265.8667
1697.0,1741.953,8.763948513555603,9.289341,-58.495864632081755,-7.1469107,-32.32355639214425,-4.1621766,-28.29829922446094,-41.67533,-40.76324743686427,-52.69722,-196.76681700970968,-186.5339,535.9333394029724,562.1119,98.53246604027026,102.08088,330.0993295346242,314.46643,-165.4097226597365,-197.63242,1245.2788442001618,1243.8524
1697.0,1678.0376,12.84135268430597,-2.766715,-31.8852436653266,-38.019604,-42.79549487453792,-26.626245,-35.95581565490123,-31.798494,-55.63715428029427,-42.22004,-179.24906516385235,-200.17923,530.6993169965316,552.3953,101.89140785168648,96.76273,353.5885939937807,311.4476,-214.9615771561087,-179.23375,1265.835288288563,1238.276
1697.0,1672.3141,-9.143695364626147,-0.062274143,-5.513444360136925,-20.942675,-35.15660104085534,-37.287376,-38.7769520639918,-39.26721,-51.97767387825118,-57.22773,-194.30688557867225,-181.8463,513.3786833499926,546.9482,95.77861937399314,100.27222,384.2034030236685,332.87842,-254.36672337308534,-229.10124,1288.924336472733,1257.9501
1675.0,1675.031,-27.292206046966033,1.0392808,14.864555481083947,-5.449294,-32.33453451018994,-28.725315,-44.923949882640564,-42.223824,-80.24677787436798,-53.744617,-184.68442923210745,-197.66518,506.2161622331435,528.6542,107.28300085901604,93.99506,356.1400843804828,361.41138,-215.66647751234737,-262.15094,1263.9589006188128,1279.8903
1656.0,1651.763,13.13815043786493,-1.1718957,-11.360771470039303,11.608499,-26.670622387722045,-30.751266,-64.10763423313314,-45.914715,-72.51379598183019,-82.811676,-192.807979735312,-187.53969,514.0227863999843,520.95935,114.18602621187276,105.78782,314.6366007550589,335.27902,-150.05056380378892,-229.64796,1232.054289874055,1255.9655
1533.0,1633.166,-71.95579749454161,-5.7075768,-29.751593560716156,-6.8809996,-28.074982617723432,-24.1149,-61.65980150928744,-61.050953,-86.40067696218277,-74.813515,-182.28999945395816,-196.07323,490.14057892359347,529.4196,113.98680759666428,112.98416,341.4826496738974,297.59546,-224.43493030501517,-163.8714,1289.7515429565533,1225.6794
1428.0,1619.2393,-63.00571009150154,11.535749,-77.06710042650255,-16.48351,-71.07714403983269,-24.38418,-75.55339863357202,-59.289482,-96.6492279934994,-89.194336,-217.94809213818755,-185.06038,520.456296401146,503.92877,100.47265601980493,112.70008,379.6046414214858,321.6852,-261.10243469713913,-236.99617,1286.3937303240998,1280.7976
1378.0,1516.911,-39.0899313953099,18.48559,-80.92747302820995,-47.0143,-82.96326450629279,-63.285595,-106.40767740067021,-71.29157,-111.64796446850424,-99.96611,-221.6489300058015,-222.0899,507.5042810668236,536.32996,93.80430411185861,98.81956,399.36534582909985,357.26752,-270.38035517995837,-267.85046,1288.3000936309916,1277.5063
1378.0,1449.3751,23.12443388261977,23.009405,-42.526237578271285,-50.251873,-103.63259297370074,-74.703514,-124.29443495395688,-100.32464,-134.59437898099665,-115.55813,-231.53312465362725,-225.90764,514.1384627710661,522.64813,93.36544100068237,92.03079,333.688341531875,374.5962,-176.66745782701236,-275.58527,1234.5525699828404,1279.4216
1378.0,1348.6869,-7.373968761043947,-0.2457597,3.9076037243126462,-33.17785,-65.80080764982588,-96.64289,-133.83822846232243,-119.087685,-147.8767892264168,-139.12672,-244.67776457818672,-236.45335,501.4220913742937,529.7281,87.2781032879266,91.63561,364.1762946434655,314.74487,-231.8260138704553,-190.78644,1278.0781227667862,1228.099
1345.0,1386.9764,-27.172592744736203,8.420822,10.601107139068986,-0.61038136,-91.60332565768118,-59.518375,-140.8269007844201,-130.13705,-161.99644886446288,-152.21558,-243.17168902156408,-249.94026,512.2702490781287,516.32513,81.70599368285308,85.49755,366.63830018370516,342.68024,-241.1457884643148,-243.15254,1271.4549536827878,1269.6268
1354.0,1343.0538,-20.542644884128727,3.8398545,12.148384168143831,7.7505627,-41.52686221819166,-82.96205,-154.3612408932608,-136.29341,-184.17624070802458,-165.79114,-239.0196464036475,-248.58023,484.7660797439364,527.90247,85.13168374520748,79.98953,367.5044554902189,345.00427,-232.9628188067215,-251.0796,1269.5004877365823,1263.2736
1365.0,1350.1388,5.702956427171447,17.62481,-9.795203654824116,9.339956,-11.279201278892272,-40.902924,-151.17941155150808,-148.66971,-187.93403693442974,-187.81885,-281.0412831074254,-244.42691,508.9254888137649,498.48883,82.9915895547555,83.38759,365.64600559690314,345.81036,-256.0865037553909,-244.12343,1291.3372894040301,1261.4291
1364.0,1329.0302,15.273419804230867,1.7383317,28.342193129847505,-3.403329,1.2153192677703828,-13.978297,-135.39680228572362,-145.23506,-212.14184138163787,-191.18674,-295.5706425826292,-287.23798,527.2760596435228,524.4098,85.57094285571716,81.273636,376.7594547689365,344.03833,-279.2223735855695,-263.70087,1281.3070409296458,1282.3124
1357.0,1348.9437,-14.584520483020622,6.6881514,-7.994065791065734,19.65574,23.395257487433156,-3.6960664,-123.20043913374872,-129.3599,-218.85958146588172,-214.5332,-287.4852438427328,-301.48462,505.164203261835,543.9077,74.75795470577974,83.914185,375.1657118391976,354.60312,-275.282627052337,-283.5551,1285.873634432505,1272.8037
1357.0,1327.9833,10.903620689818942,-2.5346029,4.973120223934819,-2.9848154,28.55524838746607,22.9115,-104.43323189954863,-118.69524,-203.77153634688196,-220.6276,-349.49733511412705,-293.833,522.8105624394065,520.5399,75.89842342787847,73.09554,385.1498239106192,353.0889,-263.49975840443415,-280.04675,1276.374047911551,1277.0695
1357.0,1340.6823,5.170322432190589,-0.91550934,-9.131520849005081,-0.08102299,19.06179310183162,26.238047,-86.97263819989207,-99.97017,-202.01587168933577,-205.87604,-364.8123234128357,-352.6528,520.5407173857908,539.25574,82.73077646827217,74.23448,397.329655620184,362.22617,-299.59915382983655,-269.8006,1286.6627256698619,1268.0239
1338.0,1331.1096,-3.9271307411316534,1.6635293,-12.141972416158097,-3.307571,28.05286121970302,20.029097,-73.84791540046103,-84.34466,-210.9750253321827,-204.34917,-346.7566680250356,-366.79678,505.2888894194561,536.9348,67.48502381597129,81.03638,379.4491123487268,372.8592,-257.12623965666455,-300.51862,1270.3700282452708,1277.9034
1304.0,1337.1594,-32.75479167138028,4.0438457,-26.181398141029533,-3.324673,12.725042103968978,29.517954,-54.24709768962786,-72.29146,-215.09514730405758,-212.04062,-353.5532580996888,-350.27725,496.18818307069677,520.78723,68.9391057032072,65.83097,355.4397890046031,357.15106,-222.3954365549982,-264.56372,1254.2158369871593,1262.326
1260.0,1309.6995,-30.43174996011519,13.138692,-36.81237140066487,-20.536003,-23.538791932318905,20.10324,-33.14916892380086,-55.421688,-235.07969067662887,-215.50284,-361.80702347324393,-356.65607,497.11620598453715,511.1496,99.38962404288887,67.25755,353.3289408271607,334.65082,-245.33101016643178,-235.39409,1257.3666431637548,1246.9102
1255.0,1269.0502,-6.184854505764217,9.088727,-28.565558354915296,-22.713654,-17.026142994522782,-18.20911,-38.795164504689865,-38.63517,-215.78358916202504,-234.04057,-379.4642414874061,-364.13593,478.00213267952506,512.1356,87.35291982723052,97.86497,368.14483034642734,332.73093,-251.75284515267356,-254.76744,1259.1638935503863,1249.7318
1284.0,1254.6367,35.49309751703133,8.381827,-9.91078114856949,-16.182634,-14.994519283065513,-13.506835,-33.88379887097214,-43.09208,-238.2044001976271,-215.35497,-391.6415124495394,-380.77725,482.2991347598664,491.57495,97.87389387388114,85.69013,340.87421608249116,346.52057,-207.8928255367742,-260.22614,1235.7921309641195,1251.6091
1284.0,1217.7119,-6.570372595192855,-13.238034,16.842356728766486,-8.355705,-24.028077124078745,-13.848455,-26.558398658314353,-38.95398,-207.6388003281833,-236.61182,-433.73648146329157,-391.74097,492.2588996053606,496.22845,91.28237223223994,96.25743,340.42434890108484,321.3459,-199.3245807162389,-222.7202,1240.3002723369539,1229.3492
1284.0,1262.5265,-9.981348392516901,4.5490065,31.07375136072744,12.065287,-11.247811407149287,-20.779736,-9.642198663246491,-31.799063,-209.1790928967573,-207.12714,-434.3187581607625,-431.56613,475.0149100588057,507.0318,92.16343164405781,89.58803,363.1771949777931,320.93344,-240.580371200084,-213.91676,1252.4747169582176,1233.5477
1351.0,1264.3005,35.41133849442749,-3.6641824,19.33711956326874,20.490171,0.20198850825278264,-13.778379,-13.751000214910531,-13.28803,-206.61218916321906,-208.25896,-426.59819499754246,-432.4072,477.83728552496945,488.4364,83.58950482127223,90.47514,405.6736738348554,341.8313,-325.1722799201935,-250.67754,1293.6805895806224,1245.1417
1426.0,1272.2424,55.25151363135989,-12.992461,29.19003135733626,17.705677,41.45257356112913,-1.876165,5.133189163623289,-16.306108,-204.69218985121813,-205.35844,-429.3986826373504,-425.0213,456.7837984319985,491.5028,82.29872494675857,81.93522,382.98484502606533,380.1116,-269.3503437169709,-322.1712,1278.1370713817378,1284.7129
1440.0,1318.1342,-9.255847225143635,-17.642141,46.580142572507654,20.666164,54.14017926483631,36.85093,49.96510159379246,4.701764,-177.02933136631717,-203.61452,-442.4921207552973,-427.397,439.44822935826346,468.90088,88.30867504232734,80.60518,361.4580478155293,360.44708,-238.00113987202332,-275.0963,1271.0575609975772,1269.7122
